Submit_ID,Brand,Model_No,Family Name,SoldIn,Country,Sing_or_fam,nom_lamp_power,avg_meas_lum_flux,median_lamp_life,lumen_maintenance,avg_meas_efficacy,inputvolt_min,inputvolt_max,ExpDate,GrandDate,SubmitStatus,Product Class,Availability Status,Product Website,Representative Brand URL,Lamp Light Output (Lumens),Lamp Type,What test standard was used,Price
103401,Halogen Lamp,CLAHACAN18WESFR,Family,"Australia,Fiji,New Zealand",China,Family,18,205.19,2200,0.82,10.99,240,240,2022-01-20,,Approved,Class 1,Available,,,195,GLS tungsten filament,AS/NZS 4934.1:2008,113
103401,Halogen Lamp,CLAHACAN18WSESCL,Family,"Australia,Fiji,New Zealand",China,Family,18,205.19,2200,0.82,10.99,240,240,2022-01-20,,Approved,Class 1,Available,,,195,GLS tungsten filament,AS/NZS 4934.1:2008,103
103401,Halogen Lamp,CLAHACAN18WSESFR,Family,"Australia,Fiji,New Zealand",China,Family,18,205.19,2200,0.82,10.99,240,240,2022-01-20,,Approved,Class 1,Available,,,195,GLS tungsten filament,AS/NZS 4934.1:2008,141
103401,Halogen Lamp,Family,Family,"Australia,Fiji,New Zealand",China,Family,18,205.19,2200,0.82,10.99,240,240,2022-01-20,,Approved,Class 1,Available,,,195,GLS tungsten filament,AS/NZS 4934.1:2008,125
103464,GE,M11-10w 12v G4,M11 10W 12V G4,"Australia,Fiji,New Zealand","Hungary,China",Family,10,146,2000,0.9,14.2,12,12,2021-12-09,,Approved,Class 1,Available,,,140,ELV halogen non reflector,AS/NZS 4934.1:2008,127
103464,GE,M11 10W 12V G4,M11 10W 12V G4,"Australia,Fiji,New Zealand","Hungary,China",Family,10,146,2000,0.9,14.2,12,12,2021-12-09,,Approved,Class 1,Available,,,140,ELV halogen non reflector,AS/NZS 4934.1:2008,111
103464,GE,M11-10w 12v G4 STD,M11 10W 12V G4,"Australia,Fiji,New Zealand","Hungary,China",Family,10,146,2000,0.9,14.2,12,12,2021-12-09,,Approved,Class 1,Available,,,140,ELV halogen non reflector,AS/NZS 4934.1:2008,110
103627,Brilliant Lighting,19109,Incandescent Lamp (IN),Australia,China,Family,52,808.9,2000,0.89,15.02,240,240,2021-12-09,,Approved,Class 1,Available,,http://www.blinklighting.com.au,850,GLS tungsten filament,AS/NZS 4934.1:2008,128
103627,Brilliant Lighting,19110,Incandescent Lamp (IN),Australia,China,Family,52,808.9,2000,0.89,15.02,240,240,2021-12-09,,Approved,Class 1,Available,,http://www.blinklighting.com.au,850,GLS tungsten filament,AS/NZS 4934.1:2008,145
103627,Brilliant Lighting,Incandescent Lamp (IN),Incandescent Lamp (IN),Australia,China,Family,52,808.9,2000,0.89,15.02,240,240,2021-12-09,,Approved,Class 1,Available,,http://www.blinklighting.com.au,850,GLS tungsten filament,AS/NZS 4934.1:2008,134
103629,Brilliant Lighting,19111,Incandescent Lamp (IN),Australia,China,Family,70,1193.2,2000,0.86,16.19,240,240,2021-12-05,,Approved,Class 1,Available,,http://www.blinklighting.com.au,1200,GLS tungsten filament,AS/NZS 4934.1:2008,128
103629,Brilliant Lighting,19116,Incandescent Lamp (IN),Australia,China,Family,70,1193.2,2000,0.86,16.19,240,240,2021-12-05,,Approved,Class 1,Available,,http://www.blinklighting.com.au,1200,GLS tungsten filament,AS/NZS 4934.1:2008,149
103629,Brilliant Lighting,Incandescent Lamp (IN),Incandescent Lamp (IN),Australia,China,Family,70,1193.2,2000,0.86,16.19,240,240,2021-12-05,,Approved,Class 1,Available,,http://www.blinklighting.com.au,1200,GLS tungsten filament,AS/NZS 4934.1:2008,111
104255,OSRAM,64415 10W 12V G4,,"Australia,Fiji,New Zealand",Germany,Single,10,133,2000,0.87,12.6,12,12,2022-05-03,,Approved,Class 2,Available,http://www.ledvance.com.au,http://www.ledvance.com.au,140,ELV halogen non reflector,AS/NZS 4934.1:2008,121
104260,OSRAM,64415 S AX 10W 12V G4,,"Australia,Fiji,New Zealand",Germany,Single,10,135,4000,0.85,13.1,12,12,2022-05-19,,Approved,Class 2,Available,http://www.ledvance.com.au,http://www.ledvance.com.au,130,ELV halogen non reflector,AS/NZS 4934.1:2008,135
104264,OSRAM,64425 20W 12V G4,,"Australia,Fiji,New Zealand",Germany,Single,20,291,2000,0.85,14.5,12,12,2022-03-10,,Approved,Class 2,Available,http://www.ledvance.com.au,http://www.ledvance.com.au,320,ELV halogen non reflector,AS/NZS 4934.1:2008,147
104518,CLA,CLAHACAN18WBCCL,CLAHACAN18WB series,"Australia,Fiji,New Zealand",China,Family,18,205.19,2200,0.82,10.99,240,240,2022-02-02,,Approved,Class 1,Available,,,195,GLS tungsten filament,AS/NZS 4934.1:2008,104
104518,CLA,CLAHACAN18WBCFR,CLAHACAN18WB series,"Australia,Fiji,New Zealand",China,Family,18,205.19,2200,0.82,10.99,240,240,2022-02-02,,Approved,Class 1,Available,,,195,GLS tungsten filament,AS/NZS 4934.1:2008,115
104518,CLA,CLAHACAN18WB series,CLAHACAN18WB series,"Australia,Fiji,New Zealand",China,Family,18,205.19,2200,0.82,10.99,240,240,2022-02-02,,Approved,Class 1,Available,,,195,GLS tungsten filament,AS/NZS 4934.1:2008,143
104518,CLA,CLAHACAN18WSBCCL,CLAHACAN18WB series,"Australia,Fiji,New Zealand",China,Family,18,205.19,2200,0.82,10.99,240,240,2022-02-02,,Approved,Class 1,Available,,,195,GLS tungsten filament,AS/NZS 4934.1:2008,104
104518,CLA,CLAHACAN18WSBCFR,CLAHACAN18WB series,"Australia,Fiji,New Zealand",China,Family,18,205.19,2200,0.82,10.99,240,240,2022-02-02,,Approved,Class 1,Available,,,195,GLS tungsten filament,AS/NZS 4934.1:2008,143
104812,MIRABELLA,HGLSBC-28,HXGLSXX-28,"Australia,New Zealand",China,Family,28,358.8,2000,0.889,12.64,240,240,2022-02-02,,Approved,Class 6,Available,,http://www.mirabella.com.au,360,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,105
104812,MIRABELLA,HGLSES-28,HXGLSXX-28,"Australia,New Zealand",China,Family,28,358.8,2000,0.889,12.64,240,240,2022-02-02,,Approved,Class 6,Available,,http://www.mirabella.com.au,360,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,114
104812,MIRABELLA,HPGLSBC-28,HXGLSXX-28,"Australia,New Zealand",China,Family,28,358.8,2000,0.889,12.64,240,240,2022-02-02,,Approved,Class 6,Available,,http://www.mirabella.com.au,360,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,104
104812,MIRABELLA,HPGLSES-28,HXGLSXX-28,"Australia,New Zealand",China,Family,28,358.8,2000,0.889,12.64,240,240,2022-02-02,,Approved,Class 6,Available,,http://www.mirabella.com.au,360,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,139
104812,MIRABELLA,HXGLSXX-28,HXGLSXX-28,"Australia,New Zealand",China,Family,28,358.8,2000,0.889,12.64,240,240,2022-02-02,,Approved,Class 6,Available,,http://www.mirabella.com.au,360,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,145
105319,OSRAM,64425 S 20W 12V G4,,"Australia,Fiji,New Zealand",Germany,Single,20,291,4000,0.99,14.5,12,12,2022-05-25,,Approved,Class 2,Available,http://www.ledvance.com.au,http://www.ledvance.com.au,300,ELV halogen non reflector,AS/NZS 4934.1:2008,140
105785,GMY,A55 240V halogen lamp,A55 240V halogen lamp,Australia,China,Family,28,388.2,2000,0.8744,12.98,220,240,2022-03-22,,Approved,Class 6,Available,http://www.gmyok.com,http://www.gmyok.com,385,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,145
105785,GMY,A55 B22 240V 28W,A55 240V halogen lamp,Australia,China,Family,28,388.2,2000,0.8744,12.98,220,240,2022-03-22,,Approved,Class 6,Available,http://www.gmyok.com,http://www.gmyok.com,385,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,106
105785,GMY,A55 E27 240V 28W,A55 240V halogen lamp,Australia,China,Family,28,388.2,2000,0.8744,12.98,220,240,2022-03-22,,Approved,Class 6,Available,http://www.gmyok.com,http://www.gmyok.com,385,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,140
106007,RADIUM,MEGA RJLS,MEGA RJLS,"Australia,Fiji,New Zealand",Germany,Family,35,543,4334,1,15.5,12,12,2022-05-19,,Approved,Class 7,Available,http://www.ledvance.com.au,,462,ELV halogen reflector,AS/NZS 4934.1:2008,116
106007,RADIUM,RJLS MEGA VWFL 35W 12V 35W GU5.3,MEGA RJLS,"Australia,Fiji,New Zealand",Germany,Family,35,543,4334,1,15.5,12,12,2022-05-19,,Approved,Class 7,Available,http://www.ledvance.com.au,,462,ELV halogen reflector,AS/NZS 4934.1:2008,116
106007,RADIUM,RJLS MEGA WFL 35W 12V 35W GU5.3,MEGA RJLS,"Australia,Fiji,New Zealand",Germany,Family,35,543,4334,1,15.5,12,12,2022-05-19,,Approved,Class 7,Available,http://www.ledvance.com.au,,462,ELV halogen reflector,AS/NZS 4934.1:2008,130
106951,Brilliant Lighting,17481/17482,,Australia,China,Single,70,1146.2,2000,0.8,16.1,220,240,2022-05-31,,Approved,Class 1,Available,,http://www.blinklighting.com.au,1120,GLS tungsten filament,AS/NZS 4934.1:2008,109
106958,Brilliant Lighting,17479/17480,,Australia,China,Single,53,797.8,2000,0.8,15,220,240,2022-05-05,,Approved,Class 1,Available,,http://www.blinklighting.com.au,790,GLS tungsten filament,AS/NZS 4934.1:2008,108
108501,COLES,HGLS-42,HGLS-42,Australia,China,Family,42,600,2000,0.892,14.1,240,240,2022-07-06,,Approved,Class 6,Available,,http://www.coles.com.au,600,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,150
108501,COLES,HGLSBC-42,HGLS-42,Australia,China,Family,42,600,2000,0.892,14.1,240,240,2022-07-06,,Approved,Class 6,Available,,http://www.coles.com.au,600,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,148
108501,COLES,HGLSES-42,HGLS-42,Australia,China,Family,42,600,2000,0.892,14.1,240,240,2022-07-06,,Approved,Class 6,Available,,http://www.coles.com.au,600,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,113
108548,TH,MR16-35W,,Australia,China,Single,35,476.35,2000,0.8,13.49,12,12,2022-07-18,,Approved,Class 7,Available,,,462,ELV halogen reflector,AS/NZS 4934.1:2008,130
108587,NELSON,Ehalogen,Ehalogen,Australia,China,,20,225,2000,0.91,11.19,12,12,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,225,ELV halogen reflector,AS/NZS 4934.1:2008,137
108587,NELSON,MABABCC,Ehalogen,Australia,China,,20,225,2000,0.91,11.19,12,12,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,225,ELV halogen reflector,AS/NZS 4934.1:2008,121
108587,NELSON,MAESXNC,Ehalogen,Australia,China,,20,225,2000,0.91,11.19,12,12,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,225,ELV halogen reflector,AS/NZS 4934.1:2008,133
108587,NELSON,MAFTD,Ehalogen,Australia,China,,20,225,2000,0.91,11.19,12,12,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,225,ELV halogen reflector,AS/NZS 4934.1:2008,142
108587,NELSON,MAFTDCPB,Ehalogen,Australia,China,,20,225,2000,0.91,11.19,12,12,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,225,ELV halogen reflector,AS/NZS 4934.1:2008,150
108588,NELSON,Mini Bulb,Mini Bulb,Australia,China,,10,130,2000,0.91,12.55,12,12,2022-08-23,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,130,ELV halogen non reflector,AS/NZS 4934.1:2008,111
108588,NELSON,MJC10,Mini Bulb,Australia,China,,10,130,2000,0.91,12.55,12,12,2022-08-23,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,130,ELV halogen non reflector,AS/NZS 4934.1:2008,144
108588,NELSON,MJC1035,Mini Bulb,Australia,China,,10,130,2000,0.91,12.55,12,12,2022-08-23,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,130,ELV halogen non reflector,AS/NZS 4934.1:2008,128
108588,NELSON,MJM10,Mini Bulb,Australia,China,,10,130,2000,0.91,12.55,12,12,2022-08-23,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,130,ELV halogen non reflector,AS/NZS 4934.1:2008,129
108589,NELSON,Mini Bulb,Mini Bulb,Australia,China,,20,270,2000,0.91,13.37,12,12,2022-08-23,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,270,ELV halogen non reflector,AS/NZS 4934.1:2008,102
108589,NELSON,MJC20,Mini Bulb,Australia,China,,20,270,2000,0.91,13.37,12,12,2022-08-23,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,270,ELV halogen non reflector,AS/NZS 4934.1:2008,113
108589,NELSON,MJC2035,Mini Bulb,Australia,China,,20,270,2000,0.91,13.37,12,12,2022-08-23,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,270,ELV halogen non reflector,AS/NZS 4934.1:2008,108
108589,NELSON,MJC20C,Mini Bulb,Australia,China,,20,270,2000,0.91,13.37,12,12,2022-08-23,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,270,ELV halogen non reflector,AS/NZS 4934.1:2008,103
108589,NELSON,MJC20CDP,Mini Bulb,Australia,China,,20,270,2000,0.91,13.37,12,12,2022-08-23,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,270,ELV halogen non reflector,AS/NZS 4934.1:2008,110
108590,NELSON,Mini Bulb,Mini Bulb,"Australia,New Zealand",China,,35,480,2000,0.91,13.34,12,12,2022-08-26,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,480,ELV halogen non reflector,AS/NZS 4934.1:2008,140
108590,NELSON,MJC35,Mini Bulb,"Australia,New Zealand",China,,35,480,2000,0.91,13.34,12,12,2022-08-26,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,480,ELV halogen non reflector,AS/NZS 4934.1:2008,112
108590,NELSON,MJC3535,Mini Bulb,"Australia,New Zealand",China,,35,480,2000,0.91,13.34,12,12,2022-08-26,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,480,ELV halogen non reflector,AS/NZS 4934.1:2008,105
108590,NELSON,MJC35C,Mini Bulb,"Australia,New Zealand",China,,35,480,2000,0.91,13.34,12,12,2022-08-26,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,480,ELV halogen non reflector,AS/NZS 4934.1:2008,122
108590,NELSON,MJC35CDP,Mini Bulb,"Australia,New Zealand",China,,35,480,2000,0.91,13.34,12,12,2022-08-26,,Approved,Class 2,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,480,ELV halogen non reflector,AS/NZS 4934.1:2008,100
108591,NELSON,E-Halogen,E-Halogen,"Australia,New Zealand",China,,70,1068,2000,0.91,14.78,240,240,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,1068,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,144
108591,NELSON,MNGLS70BCF,E-Halogen,"Australia,New Zealand",China,,70,1068,2000,0.91,14.78,240,240,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,1068,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,143
108591,NELSON,MNGLS70BCF4P,E-Halogen,"Australia,New Zealand",China,,70,1068,2000,0.91,14.78,240,240,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,1068,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,138
108591,NELSON,MNGLS70ESF,E-Halogen,"Australia,New Zealand",China,,70,1068,2000,0.91,14.78,240,240,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,1068,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,119
108608,NELSON,E-Halogen,E-Halogen,"Australia,New Zealand",China,,70,1068,2000,0.91,14.78,240,240,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,1068,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,107
108608,NELSON,MNGLS70BCF,E-Halogen,"Australia,New Zealand",China,,70,1068,2000,0.91,14.78,240,240,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,1068,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,140
108608,NELSON,MNGLS70BCF4P,E-Halogen,"Australia,New Zealand",China,,70,1068,2000,0.91,14.78,240,240,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,1068,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,143
108608,NELSON,MNGLS70ESF,E-Halogen,"Australia,New Zealand",China,,70,1068,2000,0.91,14.78,240,240,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,1068,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,145
108795,COLES,HPGLS-42,HPGLS-42,Australia,China,Family,42,599,2000,0.9,14.08,240,240,2022-07-18,,Approved,Class 6,Available,,http://www.coles.com.au,600,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,117
108795,COLES,HPGLSBC-42,HPGLS-42,Australia,China,Family,42,599,2000,0.9,14.08,240,240,2022-07-18,,Approved,Class 6,Available,,http://www.coles.com.au,600,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,113
108795,COLES,HPGLSES-42,HPGLS-42,Australia,China,Family,42,599,2000,0.9,14.08,240,240,2022-07-18,,Approved,Class 6,Available,,http://www.coles.com.au,600,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,113
108802,COLES,HGLS-53,HGLS-53,Australia,China,Family,53,803,2000,0.894,14.97,240,240,2022-07-14,,Approved,Class 6,Available,,http://www.coles.com.au,800,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,147
108802,COLES,HGLSBC-53,HGLS-53,Australia,China,Family,53,803,2000,0.894,14.97,240,240,2022-07-14,,Approved,Class 6,Available,,http://www.coles.com.au,800,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,121
108802,COLES,HGLSES-53,HGLS-53,Australia,China,Family,53,803,2000,0.894,14.97,240,240,2022-07-14,,Approved,Class 6,Available,,http://www.coles.com.au,800,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,139
108803,COLES,HPGLS-53,HPGLS-53,Australia,China,Family,53,808,2000,0.897,15.04,240,240,2022-07-18,,Approved,Class 6,Available,,http://www.coles.com.au,800,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,140
108803,COLES,HPGLSBC-53,HPGLS-53,Australia,China,Family,53,808,2000,0.897,15.04,240,240,2022-07-18,,Approved,Class 6,Available,,http://www.coles.com.au,800,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,111
108803,COLES,HPGLSES-53,HPGLS-53,Australia,China,Family,53,808,2000,0.897,15.04,240,240,2022-07-18,,Approved,Class 6,Available,,http://www.coles.com.au,800,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,106
108832,COLES,HGLS-72,HGLS-72,Australia,China,Family,72,1145,2000,0.904,15.88,240,240,2022-07-18,,Approved,Class 6,Available,,http://www.coles.com.au,1160,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,115
108832,COLES,HGLSBC-72,HGLS-72,Australia,China,Family,72,1145,2000,0.904,15.88,240,240,2022-07-18,,Approved,Class 6,Available,,http://www.coles.com.au,1160,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,140
108832,COLES,HGLSES-72,HGLS-72,Australia,China,Family,72,1145,2000,0.904,15.88,240,240,2022-07-18,,Approved,Class 6,Available,,http://www.coles.com.au,1160,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,129
108834,COLES,HPGLS-72,HPGLS-72,Australia,China,Family,72,1145,2000,0.904,15.89,240,240,2022-07-14,,Approved,Class 6,Available,,http://www.coles.com.au,1160,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,104
108834,COLES,HPGLSBC-72,HPGLS-72,Australia,China,Family,72,1145,2000,0.904,15.89,240,240,2022-07-14,,Approved,Class 6,Available,,http://www.coles.com.au,1160,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,127
108834,COLES,HPGLSES-72,HPGLS-72,Australia,China,Family,72,1145,2000,0.904,15.89,240,240,2022-07-14,,Approved,Class 6,Available,,http://www.coles.com.au,1160,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,138
109244,NELSON,E-Halogen,E-Halogen,"Australia,New Zealand",China,,35,465,3000,0.91,13.29,12,12,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,465,ELV halogen reflector,AS/NZS 4934.1:2008,104
109244,NELSON,MAFXN3P,E-Halogen,"Australia,New Zealand",China,,35,465,3000,0.91,13.29,12,12,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,465,ELV halogen reflector,AS/NZS 4934.1:2008,139
109244,NELSON,MAFXNBPB,E-Halogen,"Australia,New Zealand",China,,35,465,3000,0.91,13.29,12,12,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,465,ELV halogen reflector,AS/NZS 4934.1:2008,114
109244,NELSON,MAFXNCPB,E-Halogen,"Australia,New Zealand",China,,35,465,3000,0.91,13.29,12,12,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,465,ELV halogen reflector,AS/NZS 4934.1:2008,112
109244,NELSON,MAFXNCPBF,E-Halogen,"Australia,New Zealand",China,,35,465,3000,0.91,13.29,12,12,2022-08-20,,Approved,Class 7,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,465,ELV halogen reflector,AS/NZS 4934.1:2008,131
109307,NELSON,E-Halogen,E-Halogen,"Australia,New Zealand",China,,52,770,2000,0.91,13.91,240,240,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,770,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,123
109307,NELSON,MNGLS52BCF,E-Halogen,"Australia,New Zealand",China,,52,770,2000,0.91,13.91,240,240,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,770,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,138
109307,NELSON,MNGLS52ESF,E-Halogen,"Australia,New Zealand",China,,52,770,2000,0.91,13.91,240,240,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,770,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,101
109308,NELSON,E-Halogen,E-Halogen,"Australia,New Zealand",China,,42,590,2000,0.91,13.33,240,240,2022-08-30,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,590,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,126
109308,NELSON,MNGLS42BCC,E-Halogen,"Australia,New Zealand",China,,42,590,2000,0.91,13.33,240,240,2022-08-30,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,590,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,119
109308,NELSON,MNGLS42BCC4P,E-Halogen,"Australia,New Zealand",China,,42,590,2000,0.91,13.33,240,240,2022-08-30,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,590,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,135
109308,NELSON,MNGLS42ESC,E-Halogen,"Australia,New Zealand",China,,42,590,2000,0.91,13.33,240,240,2022-08-30,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,590,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,121
109309,NELSON,E-Halogen,E-Halogen,"Australia,New Zealand",China,,28,350,2000,0.91,11.82,240,240,2022-08-30,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,350,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,130
109309,NELSON,MNGLS28BCC,E-Halogen,"Australia,New Zealand",China,,28,350,2000,0.91,11.82,240,240,2022-08-30,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,350,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,117
109309,NELSON,MNGLS28BCF,E-Halogen,"Australia,New Zealand",China,,28,350,2000,0.91,11.82,240,240,2022-08-30,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,350,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,136
109309,NELSON,MNGLS28ESC,E-Halogen,"Australia,New Zealand",China,,28,350,2000,0.91,11.82,240,240,2022-08-30,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,350,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,147
109309,NELSON,MNGLS28ESF,E-Halogen,"Australia,New Zealand",China,,28,350,2000,0.91,11.82,240,240,2022-08-30,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,350,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,143
109312,NELSON,E-Halogen,E-Halogen,"Australia,New Zealand",China,,42,580,2000,0.91,13.2,240,240,2022-08-30,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,580,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,117
109312,NELSON,MNGLS42BCF,E-Halogen,"Australia,New Zealand",China,,42,580,2000,0.91,13.2,240,240,2022-08-30,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,580,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,103
109312,NELSON,MNGLS42BCF4P,E-Halogen,"Australia,New Zealand",China,,42,580,2000,0.91,13.2,240,240,2022-08-30,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,580,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,144
109312,NELSON,MNGLS42ESF,E-Halogen,"Australia,New Zealand",China,,42,580,2000,0.91,13.2,240,240,2022-08-30,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,580,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,127
109313,NELSON,E-Halogen,E-Halogen,"Australia,New Zealand",China,,52,775,2000,0.91,14,240,240,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,775,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,124
109313,NELSON,MNGLS52BCC,E-Halogen,"Australia,New Zealand",China,,52,775,2000,0.91,14,240,240,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,775,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,146
109313,NELSON,MNGLS52ESC,E-Halogen,"Australia,New Zealand",China,,52,775,2000,0.91,14,240,240,2022-08-28,,Approved,Class 6,Available,http://www.legrand.com.au/,http://www.nelsonlamps.com.au,775,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,149
